Str. Nr.;Straße (Katalog);Absch-Nr.;Straßenkürzel;Klassifizierung;Straßentyp;Länge
4077;;12837;;Weg innerhalb einer Grünanlage;IVc eigenst. Radwege, Geh. und Radwege;0.051000000000000004
4077;;12836;;Weg innerhalb einer Grünanlage;IVc eigenst. Radwege, Geh. und Radwege;0.013000000000000001
2631;Hardenburgstraße;7792;;beschränkt öffentlicher Weg;IVc eigenst. Radwege, Geh. und Radwege;0.079
2583;Waldhof-Gartenstadt;7697;;beschränkt öffentlicher Weg;IVc eigenst. Radwege, Geh. und Radwege;0.054
2935;Feudenheimer Straße;8575;;beschränkt öffentlicher Weg;IVc eigenst. Radwege, Geh. und Radwege;0.101
3947;Feudenheim;11155;;beschränkt öffentlicher Weg;IVc eigenst. Radwege, Geh. und Radwege;0.025
3090;Feudenheim;9071;;beschränkt öffentlicher Weg;IVc eigenst. Radwege, Geh. und Radwege;0.037
3649;Vogelstang;10262;;Gemeindestraße;IVc eigenst. Radwege, Geh. und Radwege;0.093
4288;Neckarstadt-West;12510;;Weg innerhalb einer Grünanlage;IVc eigenst. Radwege, Geh. und Radwege;0.519
4263;Neckarau;12846;;Weg innerhalb einer Grünanlage;IVc eigenst. Radwege, Geh. und Radwege;0.017
4287;Hans-Böckler-Straße;12498;;Weg innerhalb einer Grünanlage;IVc eigenst. Radwege, Geh. und Radwege;0.078
4263;Neckarau;12843;;Weg innerhalb einer Grünanlage;IVc eigenst. Radwege, Geh. und Radwege;0.006
4263;Neckarau;12203;;Weg innerhalb einer Grünanlage;IVc eigenst. Radwege, Geh. und Radwege;0.008
2343;Sandhofen;7115;;beschränkt öffentlicher Weg;IVc eigenst. Radwege, Geh. und Radwege;0.047
4257;Seckenheim;12126;;Weg innerhalb einer Grünanlage;IVc eigenst. Radwege, Geh. und Radwege;0.10200000000000001
3415;Rottfeld;9923;;beschränkt öffentlicher Weg;IVc eigenst. Radwege, Geh. und Radwege;0.228
4257;Seckenheim;12124;;Weg innerhalb einer Grünanlage;IVc eigenst. Radwege, Geh. und Radwege;0.016
2646;Käfertal;7817;;beschränkt öffentlicher Weg;IVc eigenst. Radwege, Geh. und Radwege;0.107
4254;Kloppenheimer Straße;12104;;Weg innerhalb einer Grünanlage;IVc eigenst. Radwege, Geh. und Radwege;0.029
4264;Promenadenweg;12244;;Weg innerhalb einer Grünanlage;IVc eigenst. Radwege, Geh. und Radwege;0.067
3921;Feudenheim;10873;;beschränkt öffentlicher Weg;IVc eigenst. Radwege, Geh. und Radwege;0.063
4268;Neckarau;12259;;Weg innerhalb einer Grünanlage;IVc eigenst. Radwege, Geh. und Radwege;0.013000000000000001
3461;Parkau;12267;;beschränkt öffentlicher Weg;IVc eigenst. Radwege, Geh. und Radwege;0.057
2639;Käfertal;7802;;beschränkt öffentlicher Weg;IVc eigenst. Radwege, Geh. und Radwege;0.046
1393;Lötzener Weg;4367;;beschränkt öffentlicher Weg;IVc eigenst. Radwege, Geh. und Radwege;0.051000000000000004
4297;Sibylla-Merian-Straße;12592;;beschränkt öffentlicher Weg;V nicht asphaltierte/betonierte Wege (z.B. wassergebundene Deckschichten, Schotterwege);0.24
3190;Grenzhöfer Wald;9265;;beschränkt öffentlicher Weg;V nicht asphaltierte/betonierte Wege (z.B. wassergebundene Deckschichten, Schotterwege);0.134
4298;Obere Riedstraße;12601;;beschränkt öffentlicher Weg;V nicht asphaltierte/betonierte Wege (z.B. wassergebundene Deckschichten, Schotterwege);0.073
3717;Linsenbühlweg;10404;;beschränkt öffentlicher Weg;V nicht asphaltierte/betonierte Wege (z.B. wassergebundene Deckschichten, Schotterwege);0.14
3952;Feudenheim;10946;;beschränkt öffentlicher Weg;V nicht asphaltierte/betonierte Wege (z.B. wassergebundene Deckschichten, Schotterwege);0.038
3515;Lindenhof;9972;;beschränkt öffentlicher Weg;V nicht asphaltierte/betonierte Wege (z.B. wassergebundene Deckschichten, Schotterwege);0.029
3177;Wallstadt;9239;;beschränkt öffentlicher Weg;V nicht asphaltierte/betonierte Wege (z.B. wassergebundene Deckschichten, Schotterwege);0.106
2108;;12732;;beschränkt öffentlicher Weg;V nicht asphaltierte/betonierte Wege (z.B. wassergebundene Deckschichten, Schotterwege);0.5640000000000001
2846;Am Autobahndreieck;8332;;beschränkt öffentlicher Weg;V nicht asphaltierte/betonierte Wege (z.B. wassergebundene Deckschichten, Schotterwege);0.101
2954;Neckarstadt-West;8621;;beschränkt öffentlicher Weg;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.018000000000000002
543;Adolf-Damaschke-Ring;1599;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.098
3229;;9340;;beschränkt öffentlicher Weg;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.098
2747;Waldhof-Gartenstadt;8052;;beschränkt öffentlicher Weg;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.111
2750;Kirchwaldstraße;8057;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.054
657;Lucas-Cranach-Straße;2025;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.091
682;Planetenweg;2062;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.078
663;Kometenweg;2119;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.197
1752;F6,F7;5196;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.097
683;Auerhahnstraße;2137;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.117
2764;Waldhof-Gartenstadt;8084;;beschränkt öffentlicher Weg;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.06
702;Jupiterweg;2115;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.056
1818;000C8;10678;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.14200000000000002
616;In den Alten Wiesen;1908;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.092
631;Ebernburgstraße;1909;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.14300000000000002
1615;K4,K5;4920;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.158
628;Konrad-Witz-Straße;1944;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.08600000000000001
1992;Vorderer Scharpfad;6177;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.17
3893;Seckenheim;10813;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.036000000000000004
374;Bösfeld, Weg II;7993;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.07
3719;Im Straßenheimer Neufeld;12412;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.14200000000000002
2197;Dossenwaldweg;6710;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.438
137;Turfweg;7950;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.171
2830;Schlittweg;8277;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.557
331;Bösfeld, Weg I;8003;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.11900000000000001
237;Breite Weg;8249;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.22
2197;Dossenwaldweg;6820;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.507
2791;Seckenheim;8168;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.074
3840;Links der Mannheimer Straße;10685;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.357
4013;Bärlochweg;11089;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.16
2556;Alter Postweg;12619;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.441
713;Harrlachgärtenweg;11436;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.28800000000000003
2034;Am Bahnhof;6317;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.307
2200;Neuostheim;6509;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.127
1988;Mittleres Weidenbergel;6182;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.117
4013;Bärlochweg;11086;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.154
85;Linsenbühlweg;10677;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.097
1974;Kirschgartshäuser Hof;12893;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.089
2276;Kleiner Bruch;6358;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.081
2075;Kleiner Ballauf;6482;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.216
4152;;12347;;;IVb asphaltierte/betonierte Feldwege;0.03
588;Alter Postweg;12585;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.082
4107;Harrlachgärtenweg;12294;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.509
3599;Alte Grenzhöferweggewann;11099;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.215
2049;Kleiner Bruch;6405;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.17200000000000001
2049;Kleiner Bruch;6398;7/176;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.111
2049;Kleiner Bruch;6400;7/176;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.047
2049;Kleiner Bruch;6399;7/176;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.184
2280;Kleiner Bruch;6422;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.049
2168;Sandhofer Weg Links;6650;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.20500000000000002
3612;Schulzenhecken;9801;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.34700000000000003
3418;Schulzenhecken;9762;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.23800000000000002
2922;Au;8541;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.186
3612;Schulzenhecken;10181;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.188
2167;Scarrastraße;6649;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.076
2173;Obere Hall;6665;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.062
2807;Pfaffenanwänder;8195;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.17200000000000001
2105;Neuostheim;6528;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.176
2008;Rechts der Rebenstraße;9138;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.191
2863;Pfaffenweg;8365;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.30000000000000004
3445;Pfaffenweg;9815;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.166
3890;Wörth;11355;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.226
2314;Wilhelmswörth;7049;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.024
3366;Blättel;9641;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.186
4077;;11345;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.052000000000000005
2095;Auf die Autobahn;6514;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.156
2095;Auf die Autobahn;6511;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.152
3889;Weiherstraße;10803;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.152
4285;;12466;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.061
3259;Hanfstück;9412;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.213
2172;Großer Hallenbuckel;6661;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.061
3079;Feudenheim;9084;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.301
2113;;6540;;Gemeindestraße;IVb asphaltierte/betonierte Feldwege;0.006
2007;Gräfenwörth;6297;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.455
1187;Aufeldweg III;3666;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.607
1186;Aufeldweg IV;3665;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.503
374;Bösfeld, Weg II;1074;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.548
2302;Durch den Grund;12718;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.027
3888;Eichbaumstraße;10798;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.082
2835;Eichwäldchen;8293;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.152
2044;Eichwald;6351;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.532
2320;Hinter dem Friedhof (Sandh.);7067;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.224
3901;Dosengewann;10832;;Gemeindestraße;IVb asphaltierte/betonierte Feldwege;0.40800000000000003
475;Bösfeld, Weg V;1374;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.649
3283;Hermsheimer Kirche;9464;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.132
2020;Mittelwörth;6251;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.171
2128;Rohrlach,Linker Hand;6606;;Gemeindestraße;IVb asphaltierte/betonierte Feldwege;0.011
2005;Gräfenwörth;6221;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.078
4223;Rheinau;11898;;Weg innerhalb einer Grünanlage;IVc eigenst. Radwege, Geh. und Radwege;0.024
4223;Rheinau;11902;;Weg innerhalb einer Grünanlage;IVc eigenst. Radwege, Geh. und Radwege;0.063
3235;Sachsenstraße;9354;;beschränkt öffentlicher Weg;IVc eigenst. Radwege, Geh. und Radwege;0.188
4228;Frobeniusstraße;11911;;Weg innerhalb einer Grünanlage;IVc eigenst. Radwege, Geh. und Radwege;0.07200000000000001
465;Hauffstraße;1428;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.07200000000000001
472;Am Sonnigen Hang;1444;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.159
501;Gorch-Fock-Straße;1443;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.12
415;Osterstraße;1198;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.07200000000000001
349;Am Waldrand;1191;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.078
3534;Parkring;10014;;beschränkt öffentlicher Weg;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.076
398;Chiemseestraße;1147;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.022
357;Gustav-Nachtigal-Straße;1141;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.363
368;Hirschhorner Straße;1167;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.068
329;Heilbronner Straße;1171;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.068
404;Steinacher Straße;1169;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.106
443;Bruchsaler Straße;1275;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.058
443;Bruchsaler Straße;1276;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.05
3486;Trommstraße;9902;;beschränkt öffentlicher Weg;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.029
455;Grüntenseeweg;1312;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.068
709;Hambacher Straße;2147;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.211
3498;Lindenhof;9932;;beschränkt öffentlicher Weg;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.076
699;Am Wildpark;2107;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.059000000000000004
2750;Kirchwaldstraße;8064;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.048
701;Am Kuhbuckel;2113;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.046
951;Marburger Straße;3144;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.169
586;Beim Johannkirchhof;1918;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.264
583;Im Wirbel;1917;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.037
555;Sporwörthstraße;1911;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.047
639;Saarbrücker Straße;1930;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.209
1707;C1,C2;5102;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.121
951;Marburger Straße;3029;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.059000000000000004
951;Marburger Straße;2956;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.033
951;Marburger Straße;8091;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.029
1605;M5,N5;4881;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.07100000000000001
593;Paul-Martin-Ufer;1896;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.168
646;Marsweg;1958;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.128
653;Neunkircher Straße;1977;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.14200000000000002
645;Sonnenschein;1961;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.093
645;Sonnenschein;1962;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.012
628;Konrad-Witz-Straße;1946;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.09
1696;F4,F5;5091;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.099
2624;Vorderer Scharpfad;7775;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.497
2924;Au;8568;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.212
2107;Giessenpfennig;6999;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.15
2924;Au;12440;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.029
2206;Rothlochweg;6807;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.14200000000000002
2206;Rothlochweg;6723;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.47400000000000003
2296;Auf den Scharhofer Weg;6990;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.16
2629;;7783;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.197
2296;Auf den Scharhofer Weg;6986;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.01
2026;Auf den Kellereigraben;6278;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.179
2376;Lampertheimer Weg,Rechts;7188;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.158
113;Holzweg;6895;;Gemeindestraße;IVb asphaltierte/betonierte Feldwege;0.083
636;Am Weidenbergel;7877;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.064
3840;Links der Mannheimer Straße;10680;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.254
716;Franz-Conrad-Linck-Straße;11583;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.08600000000000001
2291;Nachtweide;6318;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.5760000000000001
4270;Schlittengewann;12283;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.097
2075;Kleiner Ballauf;6483;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.241
2184;Kleiner Hallenbuckel;6689;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.17300000000000001
3602;Krautgartenweg;10160;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.088
1307;Aufeldweg V;9415;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.481
3436;Schulzenhecken;9799;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.301
2004;Ida-Dehmel-Ring;9710;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.166
2809;Pfaffenanwänder;8212;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.355
2807;Pfaffenanwänder;8196;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.17200000000000001
2200;Neuostheim;11357;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.132
2105;Neuostheim;6531;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.152
2305;Nördliche Anlage;7022;;Gemeindestraße;IVb asphaltierte/betonierte Feldwege;0.196
2305;Nördliche Anlage;12717;;beschränkt öffentlicher Weg;IVb asphaltierte/betonierte Feldwege;0.055
