ID;Jahr;Stadtteilschlüssel;Stadtteilname;Alter;Bevölkerung am Ort der Hauptwohnung
22092;2014;124;Franklin;001;6
22096;2014;124;Franklin;005;7
22099;2014;124;Franklin;008;9
22104;2014;124;Franklin;013;5
22116;2014;124;Franklin;025;17
22121;2014;124;Franklin;030;11
22124;2014;124;Franklin;033;10
22125;2014;124;Franklin;034;12
22132;2014;124;Franklin;041;10
22134;2014;124;Franklin;043;7
22137;2014;124;Franklin;046;7
22140;2014;124;Franklin;049;12
22144;2014;124;Franklin;053;5
22147;2014;124;Franklin;056;5
22148;2014;124;Franklin;057;4
22149;2014;124;Franklin;058;4
22150;2014;124;Franklin;059;5
22152;2014;124;Franklin;061;8
22154;2014;124;Franklin;063;3
22155;2014;124;Franklin;064;3
22156;2014;124;Franklin;065;6
22160;2014;124;Franklin;069;1
22161;2014;124;Franklin;070;1
22163;2014;124;Franklin;072;1
22164;2014;124;Franklin;073;1
22166;2014;124;Franklin;075;2
22170;2014;124;Franklin;079;3
22171;2014;124;Franklin;080;2
22172;2014;124;Franklin;081;1
22178;2014;125;Käfertal-Süd;001;92
22180;2014;125;Käfertal-Süd;003;76
22182;2014;125;Käfertal-Süd;005;85
22183;2014;125;Käfertal-Süd;006;84
22185;2014;125;Käfertal-Süd;008;74
22187;2014;125;Käfertal-Süd;010;78
22188;2014;125;Käfertal-Süd;011;91
22190;2014;125;Käfertal-Süd;013;79
22193;2014;125;Käfertal-Süd;016;80
22199;2014;125;Käfertal-Süd;022;115
22202;2014;125;Käfertal-Süd;025;163
22205;2014;125;Käfertal-Süd;028;158
22208;2014;125;Käfertal-Süd;031;151
22210;2014;125;Käfertal-Süd;033;151
22211;2014;125;Käfertal-Süd;034;139
22215;2014;125;Käfertal-Süd;038;136
22219;2014;125;Käfertal-Süd;042;106
22226;2014;125;Käfertal-Süd;049;167
22228;2014;125;Käfertal-Süd;051;156
22238;2014;125;Käfertal-Süd;061;84
22241;2014;125;Käfertal-Süd;064;92
22243;2014;125;Käfertal-Süd;066;86
22244;2014;125;Käfertal-Süd;067;86
22245;2014;125;Käfertal-Süd;068;76
22251;2014;125;Käfertal-Süd;074;80
22255;2014;125;Käfertal-Süd;078;76
22261;2014;125;Käfertal-Süd;084;33
22263;2014;125;Käfertal-Süd;90+;88
22264;2014;130;Vogelstang;000;88
22266;2014;130;Vogelstang;002;102
22270;2014;130;Vogelstang;006;120
22271;2014;130;Vogelstang;007;118
22272;2014;130;Vogelstang;008;137
22274;2014;130;Vogelstang;010;112
22283;2014;130;Vogelstang;019;132
22284;2014;130;Vogelstang;020;112
22285;2014;130;Vogelstang;021;121
22288;2014;130;Vogelstang;024;99
22297;2014;130;Vogelstang;033;129
22312;2014;130;Vogelstang;048;202
22313;2014;130;Vogelstang;049;192
22316;2014;130;Vogelstang;052;195
22317;2014;130;Vogelstang;053;208
22318;2014;130;Vogelstang;054;197
22321;2014;130;Vogelstang;057;173
22325;2014;130;Vogelstang;061;137
22326;2014;130;Vogelstang;062;140
22327;2014;130;Vogelstang;063;153
22338;2014;130;Vogelstang;074;238
22344;2014;130;Vogelstang;080;153
22352;2014;140;Wallstadt;001;79
22358;2014;140;Wallstadt;007;80
22361;2014;140;Wallstadt;010;74
22363;2014;140;Wallstadt;012;67
22364;2014;140;Wallstadt;013;87
22372;2014;140;Wallstadt;021;70
22376;2014;140;Wallstadt;025;77
22377;2014;140;Wallstadt;026;66
22381;2014;140;Wallstadt;030;74
22383;2014;140;Wallstadt;032;80
22384;2014;140;Wallstadt;033;101
22387;2014;140;Wallstadt;036;93
22388;2014;140;Wallstadt;037;93
22389;2014;140;Wallstadt;038;85
22390;2014;140;Wallstadt;039;90
22391;2014;140;Wallstadt;040;102
22398;2014;140;Wallstadt;047;146
22407;2014;140;Wallstadt;056;118
22408;2014;140;Wallstadt;057;130
22410;2014;140;Wallstadt;059;116
22411;2014;140;Wallstadt;060;122
22414;2014;140;Wallstadt;063;110
22415;2014;140;Wallstadt;064;80
22417;2014;140;Wallstadt;066;96
22419;2014;140;Wallstadt;068;98
22422;2014;140;Wallstadt;071;97
22429;2014;140;Wallstadt;078;97
22430;2014;140;Wallstadt;079;64
22432;2014;140;Wallstadt;081;60
22437;2014;140;Wallstadt;90+;59
22438;2014;150;Feudenheim;000;113
22442;2014;150;Feudenheim;004;105
22448;2014;150;Feudenheim;010;112
22449;2014;150;Feudenheim;011;111
22450;2014;150;Feudenheim;012;121
22451;2014;150;Feudenheim;013;126
22454;2014;150;Feudenheim;016;135
22455;2014;150;Feudenheim;017;123
22459;2014;150;Feudenheim;021;101
22461;2014;150;Feudenheim;023;135
22463;2014;150;Feudenheim;025;131
22464;2014;150;Feudenheim;026;122
22468;2014;150;Feudenheim;030;138
22470;2014;150;Feudenheim;032;163
22473;2014;150;Feudenheim;035;130
22477;2014;150;Feudenheim;039;158
22484;2014;150;Feudenheim;046;248
22485;2014;150;Feudenheim;047;261
22486;2014;150;Feudenheim;048;242
22492;2014;150;Feudenheim;054;203
22494;2014;150;Feudenheim;056;189
22495;2014;150;Feudenheim;057;225
22500;2014;150;Feudenheim;062;186
22504;2014;150;Feudenheim;066;184
22505;2014;150;Feudenheim;067;174
22506;2014;150;Feudenheim;068;170
22507;2014;150;Feudenheim;069;129
22512;2014;150;Feudenheim;074;183
22513;2014;150;Feudenheim;075;172
22514;2014;150;Feudenheim;076;178
22516;2014;150;Feudenheim;078;135
22519;2014;150;Feudenheim;081;111
22521;2014;150;Feudenheim;083;101
22523;2014;150;Feudenheim;85-89;373
22525;2014;161;Neckarau;000;132
22535;2014;161;Neckarau;010;127
22537;2014;161;Neckarau;012;129
22539;2014;161;Neckarau;014;141
22543;2014;161;Neckarau;018;164
22544;2014;161;Neckarau;019;173
22546;2014;161;Neckarau;021;179
22547;2014;161;Neckarau;022;209
22548;2014;161;Neckarau;023;212
22549;2014;161;Neckarau;024;259
22551;2014;161;Neckarau;026;236
22553;2014;161;Neckarau;028;223
22556;2014;161;Neckarau;031;224
22561;2014;161;Neckarau;036;199
22566;2014;161;Neckarau;041;195
22571;2014;161;Neckarau;046;284
22573;2014;161;Neckarau;048;247
22575;2014;161;Neckarau;050;265
22586;2014;161;Neckarau;061;191
22589;2014;161;Neckarau;064;153
22590;2014;161;Neckarau;065;172
22592;2014;161;Neckarau;067;179
22593;2014;161;Neckarau;068;145
22600;2014;161;Neckarau;075;139
22607;2014;161;Neckarau;082;59
22609;2014;161;Neckarau;084;76
22612;2014;162;Niederfeld;000;50
22618;2014;162;Niederfeld;006;35
22619;2014;162;Niederfeld;007;45
22632;2014;162;Niederfeld;020;92
22634;2014;162;Niederfeld;022;79
22636;2014;162;Niederfeld;024;90
22638;2014;162;Niederfeld;026;98
22640;2014;162;Niederfeld;028;69
22654;2014;162;Niederfeld;042;97
22655;2014;162;Niederfeld;043;95
22658;2014;162;Niederfeld;046;120
22661;2014;162;Niederfeld;049;123
22667;2014;162;Niederfeld;055;110
22668;2014;162;Niederfeld;056;106
22676;2014;162;Niederfeld;064;87
22678;2014;162;Niederfeld;066;84
22680;2014;162;Niederfeld;068;86
22681;2014;162;Niederfeld;069;61
22682;2014;162;Niederfeld;070;76
22683;2014;162;Niederfeld;071;121
22688;2014;162;Niederfeld;076;86
22689;2014;162;Niederfeld;077;66
22694;2014;162;Niederfeld;082;47
22697;2014;162;Niederfeld;85-89;221
22700;2014;163;Almenhof;001;45
22709;2014;163;Almenhof;010;46
22710;2014;163;Almenhof;011;55
22711;2014;163;Almenhof;012;50
22712;2014;163;Almenhof;013;47
22718;2014;163;Almenhof;019;100
22725;2014;163;Almenhof;026;130
22731;2014;163;Almenhof;032;109
22733;2014;163;Almenhof;034;101
22735;2014;163;Almenhof;036;70
22742;2014;163;Almenhof;043;97
22743;2014;163;Almenhof;044;93
22744;2014;163;Almenhof;045;113
22745;2014;163;Almenhof;046;103
22747;2014;163;Almenhof;048;103
22749;2014;163;Almenhof;050;119
22755;2014;163;Almenhof;056;97
22758;2014;163;Almenhof;059;75
22761;2014;163;Almenhof;062;72
22763;2014;163;Almenhof;064;85
22766;2014;163;Almenhof;067;67
22767;2014;163;Almenhof;068;66
22770;2014;163;Almenhof;071;71
22774;2014;163;Almenhof;075;83
22777;2014;163;Almenhof;078;60
22778;2014;163;Almenhof;079;56
22782;2014;163;Almenhof;083;37
22783;2014;163;Almenhof;084;38
22786;2014;171;Casterfeld;000;67
22789;2014;171;Casterfeld;003;47
22793;2014;171;Casterfeld;007;44
22795;2014;171;Casterfeld;009;36
22797;2014;171;Casterfeld;011;29
22798;2014;171;Casterfeld;012;43
22799;2014;171;Casterfeld;013;39
22803;2014;171;Casterfeld;017;47
22804;2014;171;Casterfeld;018;65
22807;2014;171;Casterfeld;021;62
22808;2014;171;Casterfeld;022;74
22810;2014;171;Casterfeld;024;70
22814;2014;171;Casterfeld;028;65
22819;2014;171;Casterfeld;033;84
22822;2014;171;Casterfeld;036;62
22824;2014;171;Casterfeld;038;64
22830;2014;171;Casterfeld;044;64
22832;2014;171;Casterfeld;046;81
22838;2014;171;Casterfeld;052;108
22843;2014;171;Casterfeld;057;81
22844;2014;171;Casterfeld;058;78
22849;2014;171;Casterfeld;063;81
22850;2014;171;Casterfeld;064;63
22852;2014;171;Casterfeld;066;70
22855;2014;171;Casterfeld;069;59
22856;2014;171;Casterfeld;070;79
22859;2014;171;Casterfeld;073;90
22860;2014;171;Casterfeld;074;81
22864;2014;171;Casterfeld;078;61
22872;2014;171;Casterfeld;90+;78
22877;2014;172;Pfingstberg;004;15
22878;2014;172;Pfingstberg;005;11
22881;2014;172;Pfingstberg;008;17
22886;2014;172;Pfingstberg;013;14
22887;2014;172;Pfingstberg;014;10
22888;2014;172;Pfingstberg;015;27
22890;2014;172;Pfingstberg;017;22
22892;2014;172;Pfingstberg;019;19
22896;2014;172;Pfingstberg;023;16
22902;2014;172;Pfingstberg;029;18
22903;2014;172;Pfingstberg;030;16
22904;2014;172;Pfingstberg;031;17
22907;2014;172;Pfingstberg;034;20
22911;2014;172;Pfingstberg;038;13
22912;2014;172;Pfingstberg;039;18
22913;2014;172;Pfingstberg;040;23
22917;2014;172;Pfingstberg;044;18
22920;2014;172;Pfingstberg;047;27
22921;2014;172;Pfingstberg;048;26
22923;2014;172;Pfingstberg;050;24
22924;2014;172;Pfingstberg;051;31
22928;2014;172;Pfingstberg;055;28
22929;2014;172;Pfingstberg;056;20
22931;2014;172;Pfingstberg;058;27
22933;2014;172;Pfingstberg;060;17
22934;2014;172;Pfingstberg;061;27
22936;2014;172;Pfingstberg;063;25
22937;2014;172;Pfingstberg;064;18
22940;2014;172;Pfingstberg;067;20
22942;2014;172;Pfingstberg;069;13
22943;2014;172;Pfingstberg;070;20
22944;2014;172;Pfingstberg;071;20
22948;2014;172;Pfingstberg;075;18
22949;2014;172;Pfingstberg;076;28
22950;2014;172;Pfingstberg;077;21
22951;2014;172;Pfingstberg;078;17
22960;2014;173;Rheinau-Mitte;000;102
22961;2014;173;Rheinau-Mitte;001;98
22965;2014;173;Rheinau-Mitte;005;94
22969;2014;173;Rheinau-Mitte;009;99
22970;2014;173;Rheinau-Mitte;010;101
22972;2014;173;Rheinau-Mitte;012;106
22974;2014;173;Rheinau-Mitte;014;106
22975;2014;173;Rheinau-Mitte;015;87
22983;2014;173;Rheinau-Mitte;023;135
22988;2014;173;Rheinau-Mitte;028;165
22989;2014;173;Rheinau-Mitte;029;154
22990;2014;173;Rheinau-Mitte;030;136
22991;2014;173;Rheinau-Mitte;031;125
22993;2014;173;Rheinau-Mitte;033;167
22995;2014;173;Rheinau-Mitte;035;146
22996;2014;173;Rheinau-Mitte;036;122
22998;2014;173;Rheinau-Mitte;038;151
23002;2014;173;Rheinau-Mitte;042;144
23003;2014;173;Rheinau-Mitte;043;140
23005;2014;173;Rheinau-Mitte;045;145
23007;2014;173;Rheinau-Mitte;047;159
23014;2014;173;Rheinau-Mitte;054;138
23015;2014;173;Rheinau-Mitte;055;139
23016;2014;173;Rheinau-Mitte;056;149
23017;2014;173;Rheinau-Mitte;057;151
23021;2014;173;Rheinau-Mitte;061;135
23024;2014;173;Rheinau-Mitte;064;121
23026;2014;173;Rheinau-Mitte;066;109
23027;2014;173;Rheinau-Mitte;067;131
23028;2014;173;Rheinau-Mitte;068;81
23032;2014;173;Rheinau-Mitte;072;84
23033;2014;173;Rheinau-Mitte;073;121
23034;2014;173;Rheinau-Mitte;074;100
23039;2014;173;Rheinau-Mitte;079;90
23041;2014;173;Rheinau-Mitte;081;62
23042;2014;173;Rheinau-Mitte;082;66
23045;2014;173;Rheinau-Mitte;85-89;183
23048;2014;174;Rheinau-Süd;001;45
23050;2014;174;Rheinau-Süd;003;46
23051;2014;174;Rheinau-Süd;004;46
23054;2014;174;Rheinau-Süd;007;50
23057;2014;174;Rheinau-Süd;010;41
23059;2014;174;Rheinau-Süd;012;47
23064;2014;174;Rheinau-Süd;017;68
23066;2014;174;Rheinau-Süd;019;66
23074;2014;174;Rheinau-Süd;027;76
23077;2014;174;Rheinau-Süd;030;85
23078;2014;174;Rheinau-Süd;031;82
23079;2014;174;Rheinau-Süd;032;74
23082;2014;174;Rheinau-Süd;035;76
23089;2014;174;Rheinau-Süd;042;102
23090;2014;174;Rheinau-Süd;043;108
23091;2014;174;Rheinau-Süd;044;90
23092;2014;174;Rheinau-Süd;045;114
23093;2014;174;Rheinau-Süd;046;133
23094;2014;174;Rheinau-Süd;047;107
23108;2014;174;Rheinau-Süd;061;105
23109;2014;174;Rheinau-Süd;062;102
23118;2014;174;Rheinau-Süd;071;41
23119;2014;174;Rheinau-Süd;072;46
23122;2014;174;Rheinau-Süd;075;55
23123;2014;174;Rheinau-Süd;076;50
23132;2014;174;Rheinau-Süd;85-89;78
23134;2013;011;Innenstadt;000;217
23136;2013;011;Innenstadt;002;137
23137;2013;011;Innenstadt;003;131
23141;2013;011;Innenstadt;007;124
23149;2013;011;Innenstadt;015;117
23151;2013;011;Innenstadt;017;136
23153;2013;011;Innenstadt;019;325
23155;2013;011;Innenstadt;021;533
23159;2013;011;Innenstadt;025;682
23160;2013;011;Innenstadt;026;640
23162;2013;011;Innenstadt;028;580
23166;2013;011;Innenstadt;032;539
23167;2013;011;Innenstadt;033;495
23171;2013;011;Innenstadt;037;374
23174;2013;011;Innenstadt;040;327
23177;2013;011;Innenstadt;043;316
23178;2013;011;Innenstadt;044;329
23181;2013;011;Innenstadt;047;290
23182;2013;011;Innenstadt;048;337
23187;2013;011;Innenstadt;053;302
23188;2013;011;Innenstadt;054;254
23191;2013;011;Innenstadt;057;243
23195;2013;011;Innenstadt;061;217
23197;2013;011;Innenstadt;063;198
23198;2013;011;Innenstadt;064;205
23199;2013;011;Innenstadt;065;187
23201;2013;011;Innenstadt;067;166
23212;2013;011;Innenstadt;078;134
23214;2013;011;Innenstadt;080;110
23220;2013;011;Innenstadt;90+;119
23221;2013;012;Jungbusch;000;55
23228;2013;012;Jungbusch;007;38
23234;2013;012;Jungbusch;013;53
23237;2013;012;Jungbusch;016;55
23239;2013;012;Jungbusch;018;63
23240;2013;012;Jungbusch;019;130
23242;2013;012;Jungbusch;021;209
23245;2013;012;Jungbusch;024;225
23248;2013;012;Jungbusch;027;169
23250;2013;012;Jungbusch;029;170
23255;2013;012;Jungbusch;034;110
23259;2013;012;Jungbusch;038;89
23261;2013;012;Jungbusch;040;98
23264;2013;012;Jungbusch;043;99
23265;2013;012;Jungbusch;044;86
23268;2013;012;Jungbusch;047;89
23269;2013;012;Jungbusch;048;86
23270;2013;012;Jungbusch;049;82
23276;2013;012;Jungbusch;055;56
23277;2013;012;Jungbusch;056;47
23279;2013;012;Jungbusch;058;40
23283;2013;012;Jungbusch;062;41
23284;2013;012;Jungbusch;063;39
23288;2013;012;Jungbusch;067;42
23289;2013;012;Jungbusch;068;32
23290;2013;012;Jungbusch;069;34
23295;2013;012;Jungbusch;074;30
23296;2013;012;Jungbusch;075;27
23297;2013;012;Jungbusch;076;17
23298;2013;012;Jungbusch;077;15
23299;2013;012;Jungbusch;078;16
23302;2013;012;Jungbusch;081;10
23304;2013;012;Jungbusch;083;8
23308;2013;020;Neckarstadt-West;000;206
23311;2013;020;Neckarstadt-West;003;184
23316;2013;020;Neckarstadt-West;008;190
23317;2013;020;Neckarstadt-West;009;183
23319;2013;020;Neckarstadt-West;011;153
23321;2013;020;Neckarstadt-West;013;176
23326;2013;020;Neckarstadt-West;018;216
23333;2013;020;Neckarstadt-West;025;519
23334;2013;020;Neckarstadt-West;026;455
23336;2013;020;Neckarstadt-West;028;431
23339;2013;020;Neckarstadt-West;031;448
23347;2013;020;Neckarstadt-West;039;330
23352;2013;020;Neckarstadt-West;044;293
23357;2013;020;Neckarstadt-West;049;288
23358;2013;020;Neckarstadt-West;050;286
23366;2013;020;Neckarstadt-West;058;205
23369;2013;020;Neckarstadt-West;061;197
23370;2013;020;Neckarstadt-West;062;152
23371;2013;020;Neckarstadt-West;063;182
23372;2013;020;Neckarstadt-West;064;195
23373;2013;020;Neckarstadt-West;065;183
23374;2013;020;Neckarstadt-West;066;187
23377;2013;020;Neckarstadt-West;069;135
23381;2013;020;Neckarstadt-West;073;137
23384;2013;020;Neckarstadt-West;076;98
23387;2013;020;Neckarstadt-West;079;73
23388;2013;020;Neckarstadt-West;080;73
23389;2013;020;Neckarstadt-West;081;58
23392;2013;020;Neckarstadt-West;084;44
23397;2013;031;Neckarstadt-Ost;002;116
23399;2013;031;Neckarstadt-Ost;004;88
23404;2013;031;Neckarstadt-Ost;009;104
23405;2013;031;Neckarstadt-Ost;010;74
23406;2013;031;Neckarstadt-Ost;011;89
23409;2013;031;Neckarstadt-Ost;014;96
23412;2013;031;Neckarstadt-Ost;017;104
23413;2013;031;Neckarstadt-Ost;018;101
23415;2013;031;Neckarstadt-Ost;020;164
23417;2013;031;Neckarstadt-Ost;022;216
23424;2013;031;Neckarstadt-Ost;029;273
23430;2013;031;Neckarstadt-Ost;035;237
23433;2013;031;Neckarstadt-Ost;038;218
23434;2013;031;Neckarstadt-Ost;039;223
23437;2013;031;Neckarstadt-Ost;042;234
23444;2013;031;Neckarstadt-Ost;049;232
23449;2013;031;Neckarstadt-Ost;054;168
23454;2013;031;Neckarstadt-Ost;059;167
23457;2013;031;Neckarstadt-Ost;062;150
23467;2013;031;Neckarstadt-Ost;072;153
23468;2013;031;Neckarstadt-Ost;073;157
23473;2013;031;Neckarstadt-Ost;078;109
23475;2013;031;Neckarstadt-Ost;080;75
23480;2013;031;Neckarstadt-Ost;85-89;267
23484;2013;032;Herzogenried;002;61
23488;2013;032;Herzogenried;006;81
23490;2013;032;Herzogenried;008;73
23491;2013;032;Herzogenried;009;78
23492;2013;032;Herzogenried;010;63
23496;2013;032;Herzogenried;014;86
23497;2013;032;Herzogenried;015;77
23498;2013;032;Herzogenried;016;76
23499;2013;032;Herzogenried;017;77
23508;2013;032;Herzogenried;026;122
23510;2013;032;Herzogenried;028;97
23512;2013;032;Herzogenried;030;89
23513;2013;032;Herzogenried;031;105
23515;2013;032;Herzogenried;033;113
23519;2013;032;Herzogenried;037;94
23523;2013;032;Herzogenried;041;83
23529;2013;032;Herzogenried;047;98
23535;2013;032;Herzogenried;053;110
23538;2013;032;Herzogenried;056;95
23543;2013;032;Herzogenried;061;83
23546;2013;032;Herzogenried;064;90
23548;2013;032;Herzogenried;066;75
23558;2013;032;Herzogenried;076;70
23562;2013;032;Herzogenried;080;44
23563;2013;032;Herzogenried;081;41
23565;2013;032;Herzogenried;083;34
23576;2013;033;Neckarstadt-Nordost;007;27
23578;2013;033;Neckarstadt-Nordost;009;26
23582;2013;033;Neckarstadt-Nordost;013;25
23586;2013;033;Neckarstadt-Nordost;017;26
23590;2013;033;Neckarstadt-Nordost;021;89
23592;2013;033;Neckarstadt-Nordost;023;61
23594;2013;033;Neckarstadt-Nordost;025;80
23595;2013;033;Neckarstadt-Nordost;026;72
23596;2013;033;Neckarstadt-Nordost;027;59
23597;2013;033;Neckarstadt-Nordost;028;68
23599;2013;033;Neckarstadt-Nordost;030;63
23605;2013;033;Neckarstadt-Nordost;036;44
23610;2013;033;Neckarstadt-Nordost;041;48
23611;2013;033;Neckarstadt-Nordost;042;52
23615;2013;033;Neckarstadt-Nordost;046;63
23616;2013;033;Neckarstadt-Nordost;047;66
23618;2013;033;Neckarstadt-Nordost;049;54
23619;2013;033;Neckarstadt-Nordost;050;65
23620;2013;033;Neckarstadt-Nordost;051;37
23623;2013;033;Neckarstadt-Nordost;054;59
23627;2013;033;Neckarstadt-Nordost;058;55
23628;2013;033;Neckarstadt-Nordost;059;46
23631;2013;033;Neckarstadt-Nordost;062;40
23633;2013;033;Neckarstadt-Nordost;064;42
23639;2013;033;Neckarstadt-Nordost;070;30
23640;2013;033;Neckarstadt-Nordost;071;43
23641;2013;033;Neckarstadt-Nordost;072;46
23642;2013;033;Neckarstadt-Nordost;073;41
23643;2013;033;Neckarstadt-Nordost;074;40
23649;2013;033;Neckarstadt-Nordost;080;19
23653;2013;033;Neckarstadt-Nordost;084;16
23658;2013;034;Wohlgelegen;002;37
23666;2013;034;Wohlgelegen;010;39
23667;2013;034;Wohlgelegen;011;34
23669;2013;034;Wohlgelegen;013;51
23674;2013;034;Wohlgelegen;018;54
23675;2013;034;Wohlgelegen;019;66
23677;2013;034;Wohlgelegen;021;98
23681;2013;034;Wohlgelegen;025;97
23682;2013;034;Wohlgelegen;026;116
23690;2013;034;Wohlgelegen;034;77
23691;2013;034;Wohlgelegen;035;85
23693;2013;034;Wohlgelegen;037;74
23696;2013;034;Wohlgelegen;040;91
23700;2013;034;Wohlgelegen;044;72
23703;2013;034;Wohlgelegen;047;92
23705;2013;034;Wohlgelegen;049;92
23712;2013;034;Wohlgelegen;056;70
23714;2013;034;Wohlgelegen;058;48
23728;2013;034;Wohlgelegen;072;41
23732;2013;034;Wohlgelegen;076;37
23734;2013;034;Wohlgelegen;078;26
23739;2013;034;Wohlgelegen;083;13
23741;2013;034;Wohlgelegen;85-89;51
23745;2013;041;Oststadt;002;109
23749;2013;041;Oststadt;006;69
23754;2013;041;Oststadt;011;74
23755;2013;041;Oststadt;012;67
23756;2013;041;Oststadt;013;48
23761;2013;041;Oststadt;018;56
23765;2013;041;Oststadt;022;124
23767;2013;041;Oststadt;024;174
23769;2013;041;Oststadt;026;189
23772;2013;041;Oststadt;029;229
23775;2013;041;Oststadt;032;263
23776;2013;041;Oststadt;033;268
23777;2013;041;Oststadt;034;230
23778;2013;041;Oststadt;035;200
23779;2013;041;Oststadt;036;208
23785;2013;041;Oststadt;042;211
23787;2013;041;Oststadt;044;217
23790;2013;041;Oststadt;047;207
23794;2013;041;Oststadt;051;171
23795;2013;041;Oststadt;052;164
23796;2013;041;Oststadt;053;140
23798;2013;041;Oststadt;055;151
23800;2013;041;Oststadt;057;122
23803;2013;041;Oststadt;060;129
23805;2013;041;Oststadt;062;158
23806;2013;041;Oststadt;063;140
23807;2013;041;Oststadt;064;133
23810;2013;041;Oststadt;067;112
23811;2013;041;Oststadt;068;89
23813;2013;041;Oststadt;070;154
23814;2013;041;Oststadt;071;140
23816;2013;041;Oststadt;073;138
23819;2013;041;Oststadt;076;113
23820;2013;041;Oststadt;077;118
23821;2013;041;Oststadt;078;107
23822;2013;041;Oststadt;079;87
23825;2013;041;Oststadt;082;76
23826;2013;041;Oststadt;083;72
23832;2013;042;Schwetzingerstadt;002;58
23834;2013;042;Schwetzingerstadt;004;44
23836;2013;042;Schwetzingerstadt;006;44
23842;2013;042;Schwetzingerstadt;012;50
23845;2013;042;Schwetzingerstadt;015;36
23846;2013;042;Schwetzingerstadt;016;60
23848;2013;042;Schwetzingerstadt;018;69
23850;2013;042;Schwetzingerstadt;020;185
23851;2013;042;Schwetzingerstadt;021;201
23855;2013;042;Schwetzingerstadt;025;310
23856;2013;042;Schwetzingerstadt;026;277
23858;2013;042;Schwetzingerstadt;028;298
23860;2013;042;Schwetzingerstadt;030;269
23863;2013;042;Schwetzingerstadt;033;211
23865;2013;042;Schwetzingerstadt;035;174
23871;2013;042;Schwetzingerstadt;041;142
23872;2013;042;Schwetzingerstadt;042;151
23874;2013;042;Schwetzingerstadt;044;151
23876;2013;042;Schwetzingerstadt;046;148
23883;2013;042;Schwetzingerstadt;053;107
23884;2013;042;Schwetzingerstadt;054;99
23887;2013;042;Schwetzingerstadt;057;102
